"Country","Year","Sector","Value"
"Czech Republic",1995,"Construction",10.2
"Czech Republic",1996,"Construction",9.8
"Czech Republic",1997,"Construction",9.3
"Czech Republic",1998,"Construction",9.2
"Czech Republic",1999,"Construction",9
"Czech Republic",2000,"Construction",8.6
"Czech Republic",2001,"Construction",8.3
"Czech Republic",2002,"Construction",8.6
"Czech Republic",2003,"Construction",8.7
"Czech Republic",2004,"Construction",8.8
"Czech Republic",2005,"Construction",8.9
"Czech Republic",2006,"Construction",8.8
"Czech Republic",2007,"Construction",8.5
"Czech Republic",2008,"Construction",8.5
"Czech Republic",2009,"Construction",9.1
"Czech Republic",2010,"Construction",9.3
"Czech Republic",2011,"Construction",8.9
"Czech Republic",2012,"Construction",8.7
"Czech Republic",2013,"Construction",8.5
"Czech Republic",2014,"Construction",8.1
"Czech Republic",2015,"Construction",7.9
"Czech Republic",2016,"Construction",7.7
"Denmark",1990,"Construction",6.4
"Denmark",1991,"Construction",6.1
"Denmark",1992,"Construction",6
"Denmark",1993,"Construction",5.8
"Denmark",1994,"Construction",5.9
"Denmark",1995,"Construction",6
"Denmark",1996,"Construction",6
"Denmark",1997,"Construction",6.1
"Denmark",1998,"Construction",6.3
"Denmark",1999,"Construction",6.4
"Denmark",2000,"Construction",6.5
"Denmark",2001,"Construction",6.5
"Denmark",2002,"Construction",6.4
"Denmark",2003,"Construction",6.3
"Denmark",2004,"Construction",6.4
"Denmark",2005,"Construction",6.7
"Denmark",2006,"Construction",7
"Denmark",2007,"Construction",7.1
"Denmark",2008,"Construction",7
"Denmark",2009,"Construction",6.4
"Denmark",2010,"Construction",6
"Denmark",2011,"Construction",6
"Denmark",2012,"Construction",6
"Denmark",2013,"Construction",5.9
"Denmark",2014,"Construction",6
"Denmark",2015,"Construction",6.1
"Denmark",2016,"Construction",6.3
"Estonia",1995,"Construction",5.5
"Estonia",1996,"Construction",5.8
"Estonia",1997,"Construction",7.4
"Estonia",1998,"Construction",7.5
"Estonia",1999,"Construction",6.9
"Estonia",2000,"Construction",6.8
"Estonia",2001,"Construction",6.6
"Estonia",2002,"Construction",6.6
"Estonia",2003,"Construction",7.2
"Estonia",2004,"Construction",7.6
"Estonia",2005,"Construction",7.8
"Estonia",2006,"Construction",9.4
"Estonia",2007,"Construction",11.8
"Estonia",2008,"Construction",11.2
"Estonia",2009,"Construction",8.6
"Estonia",2010,"Construction",6.7
"Estonia",2011,"Construction",7.9
"Estonia",2012,"Construction",7.9
"Estonia",2013,"Construction",7.9
"Estonia",2014,"Construction",7.9
"Estonia",2015,"Construction",8.3
"Estonia",2016,"Construction",7.3
"Finland",1990,"Construction",8.5
"Finland",1991,"Construction",7.9
"Finland",1992,"Construction",7.3
"Finland",1993,"Construction",6.5
"Finland",1994,"Construction",5.9
"Finland",1995,"Construction",5.8
"Finland",1996,"Construction",6
"Finland",1997,"Construction",6.5
"Finland",1998,"Construction",6.7
"Finland",1999,"Construction",6.8
"Finland",2000,"Construction",6.9
"Finland",2001,"Construction",6.7
"Finland",2002,"Construction",6.7
"Finland",2003,"Construction",6.8
"Finland",2004,"Construction",6.9
"Finland",2005,"Construction",7.2
"Finland",2006,"Construction",7.4
"Finland",2007,"Construction",7.6
"Finland",2008,"Construction",7.8
"Finland",2009,"Construction",7.5
"Finland",2010,"Construction",7.6
"Finland",2011,"Construction",7.7
"Finland",2012,"Construction",7.6
"Finland",2013,"Construction",7.6
"Finland",2014,"Construction",7.5
"Finland",2015,"Construction",7.6
"Finland",2016,"Construction",7.9
"France",1990,"Construction",7.4
"France",1991,"Construction",7.3
"France",1992,"Construction",7
"France",1993,"Construction",6.6
"France",1994,"Construction",6.4
"France",1995,"Construction",6.3
"France",1996,"Construction",6.1
"France",1997,"Construction",5.9
"France",1998,"Construction",5.8
"France",1999,"Construction",5.7
"France",2000,"Construction",5.8
"France",2001,"Construction",5.9
"France",2002,"Construction",6
"France",2003,"Construction",6.1
"France",2004,"Construction",6.1
"France",2005,"Construction",6.4
"France",2006,"Construction",6.6
"France",2007,"Construction",6.8
"France",2008,"Construction",6.9
"France",2009,"Construction",7
"France",2010,"Construction",6.9
"France",2011,"Construction",6.9
"France",2012,"Construction",6.8
"France",2013,"Construction",6.8
"France",2014,"Construction",6.7
"France",2015,"Construction",6.5
"France",2016,"Construction",6.4
"Germany",1991,"Construction",7.4
"Germany",1992,"Construction",7.8
"Germany",1993,"Construction",8.2
"Germany",1994,"Construction",8.6
"Germany",1995,"Construction",8.7
"Germany",1996,"Construction",8.5
"Germany",1997,"Construction",8.2
"Germany",1998,"Construction",7.9
"Germany",1999,"Construction",7.6
"Germany",2000,"Construction",7.3
"Germany",2001,"Construction",6.8
"Germany",2002,"Construction",6.4
"Germany",2003,"Construction",6.2
"Germany",2004,"Construction",6
"Germany",2005,"Construction",5.8
"Germany",2006,"Construction",5.7
"Germany",2007,"Construction",5.7
"Germany",2008,"Construction",5.6
"Germany",2009,"Construction",5.7
"Germany",2010,"Construction",5.7
"Germany",2011,"Construction",5.7
"Germany",2012,"Construction",5.7
"Germany",2013,"Construction",5.7
"Germany",2014,"Construction",5.7
"Germany",2015,"Construction",5.6
"Germany",2016,"Construction",5.6
"Greece",1995,"Construction",6.4
"Greece",1996,"Construction",6.4
"Greece",1997,"Construction",6.4
"Greece",1998,"Construction",6.7
"Greece",1999,"Construction",6.6
"Greece",2000,"Construction",6.8
"Greece",2001,"Construction",7
"Greece",2002,"Construction",7.1
"Greece",2003,"Construction",7.6
"Greece",2004,"Construction",7.5
"Greece",2005,"Construction",7.8
"Greece",2006,"Construction",7.7
"Greece",2007,"Construction",8.1
"Greece",2008,"Construction",8
"Greece",2009,"Construction",7.6
"Greece",2010,"Construction",6.7
"Greece",2011,"Construction",5.5
"Greece",2012,"Construction",5
"Greece",2013,"Construction",5.1
"Greece",2014,"Construction",4.7
"Greece",2015,"Construction",4.5
"Hungary",1995,"Construction",5.4
"Hungary",1996,"Construction",5.4
"Hungary",1997,"Construction",5.4
"Hungary",1998,"Construction",5.6
"Hungary",1999,"Construction",6
"Hungary",2000,"Construction",5.9
"Hungary",2001,"Construction",6
"Hungary",2002,"Construction",6
"Hungary",2003,"Construction",6.9
"Hungary",2004,"Construction",7.1
"Hungary",2005,"Construction",7.3
"Hungary",2006,"Construction",7.3
"Hungary",2007,"Construction",7.5
"Hungary",2008,"Construction",7.4
"Hungary",2009,"Construction",7.2
"Hungary",2010,"Construction",6.7
"Hungary",2011,"Construction",6.5
"Hungary",2012,"Construction",6.5
"Hungary",2013,"Construction",6.4
"Hungary",2014,"Construction",6.3
"Hungary",2015,"Construction",6.2
"Hungary",2016,"Construction",6
"Ireland",1998,"Construction",8.2
"Ireland",1999,"Construction",8.7
"Ireland",2000,"Construction",9.6
"Ireland",2001,"Construction",10
"Ireland",2002,"Construction",10
"Ireland",2003,"Construction",10.1
"Ireland",2004,"Construction",10.9
"Ireland",2005,"Construction",11.9
"Ireland",2006,"Construction",12.7
"Ireland",2007,"Construction",12.7
"Ireland",2008,"Construction",11.3
"Ireland",2009,"Construction",8.1
"Ireland",2010,"Construction",6.5
"Ireland",2011,"Construction",6.5
"Ireland",2012,"Construction",6.2
"Ireland",2013,"Construction",6.1
"Ireland",2014,"Construction",6.3
"Ireland",2015,"Construction",7
"Ireland",2016,"Construction",7.3
"Italy",1995,"Construction",6.6
"Italy",1996,"Construction",6.5
"Italy",1997,"Construction",6.5
"Italy",1998,"Construction",6.4
"Italy",1999,"Construction",6.5
"Italy",2000,"Construction",6.5
"Italy",2001,"Construction",6.9
"Italy",2002,"Construction",6.9
"Italy",2003,"Construction",7.1
"Italy",2004,"Construction",7.3
"Italy",2005,"Construction",7.6
"Italy",2006,"Construction",7.6
"Italy",2007,"Construction",7.8
"Italy",2008,"Construction",7.8
"Italy",2009,"Construction",7.8
"Italy",2010,"Construction",7.7
"Italy",2011,"Construction",7.5
"Italy",2012,"Construction",7.2
"Italy",2013,"Construction",6.8
"Italy",2014,"Construction",6.5
"Italy",2015,"Construction",6.3
"Italy",2016,"Construction",6.1
"Latvia",1995,"Construction",6
"Latvia",1996,"Construction",6
"Latvia",1997,"Construction",6
"Latvia",1998,"Construction",6
"Latvia",1999,"Construction",6
"Latvia",2000,"Construction",6
"Latvia",2001,"Construction",6.9
"Latvia",2002,"Construction",6.1
"Latvia",2003,"Construction",6.7
"Latvia",2004,"Construction",7
"Latvia",2005,"Construction",7.2
"Latvia",2006,"Construction",9.5
"Latvia",2007,"Construction",10.2
"Latvia",2008,"Construction",10.3
"Latvia",2009,"Construction",8.1
"Latvia",2010,"Construction",6.9
"Latvia",2011,"Construction",7.2
"Latvia",2012,"Construction",7
"Latvia",2013,"Construction",7.3
"Latvia",2014,"Construction",7.6
"Latvia",2015,"Construction",7.8
"Latvia",2016,"Construction",7.8
"Liechtenstein",2013,"Construction",7.3
"Liechtenstein",2014,"Construction",7.1
"Liechtenstein",2015,"Construction",7
"Lithuania",1995,"Construction",6
"Lithuania",1996,"Construction",5.9
"Lithuania",1997,"Construction",5.9
"Lithuania",1998,"Construction",6
"Lithuania",1999,"Construction",6
"Lithuania",2000,"Construction",6
"Lithuania",2001,"Construction",6.2
"Lithuania",2002,"Construction",6.6
"Lithuania",2003,"Construction",7.4
"Lithuania",2004,"Construction",8
"Lithuania",2005,"Construction",9
"Lithuania",2006,"Construction",11.3
"Lithuania",2007,"Construction",11.3
"Lithuania",2008,"Construction",10.8
"Lithuania",2009,"Construction",8.6
"Lithuania",2010,"Construction",7
"Lithuania",2011,"Construction",6.8
"Lithuania",2012,"Construction",7
"Lithuania",2013,"Construction",7.7
"Lithuania",2014,"Construction",7.5
"Lithuania",2015,"Construction",7.9
"Lithuania",2016,"Construction",7.6
"Luxembourg",1995,"Construction",11.7
"Luxembourg",1996,"Construction",11.7
"Luxembourg",1997,"Construction",11.4
"Luxembourg",1998,"Construction",11.2
"Luxembourg",1999,"Construction",11
"Luxembourg",2000,"Construction",10.8
"Luxembourg",2001,"Construction",10.8
"Luxembourg",2002,"Construction",11
"Luxembourg",2003,"Construction",11
"Luxembourg",2004,"Construction",11.1
"Luxembourg",2005,"Construction",11.2
"Luxembourg",2006,"Construction",11.2
"Luxembourg",2007,"Construction",11.3
"Luxembourg",2008,"Construction",11.2
"Luxembourg",2009,"Construction",11
"Luxembourg",2010,"Construction",10.9
"Luxembourg",2011,"Construction",10.8
"Luxembourg",2012,"Construction",10.7
"Luxembourg",2013,"Construction",10.5
"Luxembourg",2014,"Construction",10.4
"Luxembourg",2015,"Construction",10.3
"Malta",1995,"Construction",7.1
"Malta",1996,"Construction",6.8
"Malta",1997,"Construction",6.9
"Malta",1998,"Construction",6.7
"Malta",1999,"Construction",6.4
"Malta",2000,"Construction",6.6
"Malta",2001,"Construction",6.8
"Malta",2002,"Construction",6.6
"Malta",2003,"Construction",6.6
"Malta",2004,"Construction",6.9
"Malta",2005,"Construction",7.2
"Malta",2006,"Construction",7.4
"Malta",2007,"Construction",7.5
"Malta",2008,"Construction",7.5
"Malta",2009,"Construction",7.3
"Malta",2010,"Construction",6.8
"Malta",2011,"Construction",6.8
"Malta",2012,"Construction",6.6
"Malta",2013,"Construction",6.3
"Malta",2014,"Construction",6
"Malta",2015,"Construction",6
"Malta",2016,"Construction",5.8
"Netherlands",1995,"Construction",6.8
"Netherlands",1996,"Construction",6.8
"Netherlands",1997,"Construction",6.8
"Netherlands",1998,"Construction",6.7
"Netherlands",1999,"Construction",6.7
"Netherlands",2000,"Construction",6.7
"Netherlands",2001,"Construction",6.7
"Netherlands",2002,"Construction",6.6
"Netherlands",2003,"Construction",6.4
"Netherlands",2004,"Construction",6.3
"Netherlands",2005,"Construction",6.3
"Netherlands",2006,"Construction",6.2
"Netherlands",2007,"Construction",6.2
"Netherlands",2008,"Construction",6.2
"Netherlands",2009,"Construction",6.2
"Netherlands",2010,"Construction",6
"Netherlands",2011,"Construction",5.9
"Netherlands",2012,"Construction",5.8
"Netherlands",2013,"Construction",5.5
"Netherlands",2014,"Construction",5.3
"Netherlands",2015,"Construction",5.2
"Netherlands",2016,"Construction",5.1
"Poland",2000,"Construction",4.6
"Poland",2001,"Construction",6.7
"Poland",2002,"Construction",6.1
"Poland",2003,"Construction",5.9
"Poland",2004,"Construction",5.8
"Poland",2005,"Construction",6
"Poland",2006,"Construction",6.3
"Poland",2007,"Construction",6.9
"Poland",2008,"Construction",7.7
"Poland",2009,"Construction",8.1
"Poland",2010,"Construction",7.9
"Poland",2011,"Construction",8.1
"Poland",2012,"Construction",7.8
"Poland",2013,"Construction",7.4
"Poland",2014,"Construction",7.2
"Poland",2015,"Construction",7.2
"Poland",2016,"Construction",7.2
"Portugal",1995,"Construction",9.2
"Portugal",1996,"Construction",9.3
"Portugal",1997,"Construction",9.6
"Portugal",1998,"Construction",10.3
"Portugal",1999,"Construction",10.6
"Portugal",2000,"Construction",11.5
"Portugal",2001,"Construction",11.1
"Portugal",2002,"Construction",11.5
"Portugal",2003,"Construction",11
"Portugal",2004,"Construction",10.6
"Portugal",2005,"Construction",10.4
"Portugal",2006,"Construction",10.1
"Portugal",2007,"Construction",10.2
"Portugal",2008,"Construction",9.9
"Portugal",2009,"Construction",9.2
"Portugal",2010,"Construction",9
"Portugal",2011,"Construction",8.3
"Portugal",2012,"Construction",6.9
"Portugal",2013,"Construction",6.4
"Portugal",2014,"Construction",6
"Portugal",2015,"Construction",6
"Portugal",2016,"Construction",6.1
"Romania",1995,"Construction",5.4
"Romania",1996,"Construction",5.4
"Romania",1997,"Construction",5.3
"Romania",1998,"Construction",5.1
"Romania",1999,"Construction",4.9
"Romania",2000,"Construction",4.9
"Romania",2001,"Construction",5.1
"Romania",2002,"Construction",5.6
"Romania",2003,"Construction",5.6
"Romania",2004,"Construction",6.7
"Romania",2005,"Construction",6.9
"Romania",2006,"Construction",7.3
"Romania",2007,"Construction",7.5
"Romania",2008,"Construction",7.8
"Romania",2009,"Construction",7.9
"Romania",2010,"Construction",7.7
"Romania",2011,"Construction",7.5
"Romania",2012,"Construction",7.3
"Romania",2013,"Construction",7.3
"Romania",2014,"Construction",7.3
"Romania",2015,"Construction",7.1
"Slovakia",1995,"Construction",6.5
"Slovakia",1996,"Construction",6.8
"Slovakia",1997,"Construction",6.8
"Slovakia",1998,"Construction",6.6
"Slovakia",1999,"Construction",6.4
"Slovakia",2000,"Construction",6
"Slovakia",2001,"Construction",5.9
"Slovakia",2002,"Construction",6.1
"Slovakia",2003,"Construction",6.7
"Slovakia",2004,"Construction",6.8
"Slovakia",2005,"Construction",7.3
"Slovakia",2006,"Construction",7.5
"Slovakia",2007,"Construction",7.6
"Slovakia",2008,"Construction",8.1
"Slovakia",2009,"Construction",8.5
"Slovakia",2010,"Construction",8.5
"Slovakia",2011,"Construction",8
"Slovakia",2012,"Construction",7.8
"Slovakia",2013,"Construction",7.6
"Slovakia",2014,"Construction",7.4
"Slovakia",2015,"Construction",7.2
"Slovakia",2016,"Construction",7.3
"Slovenia",1995,"Construction",6.3
"Slovenia",1996,"Construction",6.5
"Slovenia",1997,"Construction",6.6
"Slovenia",1998,"Construction",6.7
"Slovenia",1999,"Construction",7
"Slovenia",2000,"Construction",7.3
"Slovenia",2001,"Construction",7.3
"Slovenia",2002,"Construction",7.2
"Slovenia",2003,"Construction",7.2
"Slovenia",2004,"Construction",7.1
"Slovenia",2005,"Construction",7.4
"Slovenia",2006,"Construction",7.7
"Slovenia",2007,"Construction",8.4
"Slovenia",2008,"Construction",9.2
"Slovenia",2009,"Construction",9.3
"Slovenia",2010,"Construction",8.6
"Slovenia",2011,"Construction",7.7
"Slovenia",2012,"Construction",7.2
"Slovenia",2013,"Construction",6.8
"Slovenia",2014,"Construction",6.7
"Slovenia",2015,"Construction",6.6
"Slovenia",2016,"Construction",6.5
"Spain",1995,"Construction",9
"Spain",1996,"Construction",9
"Spain",1997,"Construction",9.4
"Spain",1998,"Construction",9.7
"Spain",1999,"Construction",10.4
"Spain",2000,"Construction",11.1
"Spain",2001,"Construction",11.5
"Spain",2002,"Construction",11.7
"Spain",2003,"Construction",11.8
"Spain",2004,"Construction",11.9
"Spain",2005,"Construction",12.3
"Spain",2006,"Construction",12.6
"Spain",2007,"Construction",12.8
"Spain",2008,"Construction",11.3
"Spain",2009,"Construction",9.4
"Spain",2010,"Construction",8.3
"Spain",2011,"Construction",7.2
"Spain",2012,"Construction",6.3
"Spain",2013,"Construction",5.6
"Spain",2014,"Construction",5.4
"Spain",2015,"Construction",5.6
"Spain",2016,"Construction",5.5
"Sweden",1993,"Construction",5.5
"Sweden",1994,"Construction",5.1
"Sweden",1995,"Construction",5.2
"Sweden",1996,"Construction",5.1
"Sweden",1997,"Construction",5
"Sweden",1998,"Construction",5
"Sweden",1999,"Construction",5.1
"Sweden",2000,"Construction",5.2
"Sweden",2001,"Construction",5.4
"Sweden",2002,"Construction",5.4
"Sweden",2003,"Construction",5.3
"Sweden",2004,"Construction",5.4
"Sweden",2005,"Construction",5.6
"Sweden",2006,"Construction",5.8
"Sweden",2007,"Construction",6.1
"Sweden",2008,"Construction",6.5
"Sweden",2009,"Construction",6.6
"Sweden",2010,"Construction",6.7
"Sweden",2011,"Construction",6.9
"Sweden",2012,"Construction",6.9
"Sweden",2013,"Construction",6.9
"Sweden",2014,"Construction",7
"Sweden",2015,"Construction",7.1
"Sweden",2016,"Construction",7.2
"United Kingdom",1995,"Construction",7.2
"United Kingdom",1996,"Construction",7
"United Kingdom",1997,"Construction",6.9
"United Kingdom",1998,"Construction",7
"United Kingdom",1999,"Construction",7
"United Kingdom",2000,"Construction",6.9
"United Kingdom",2001,"Construction",7
"United Kingdom",2002,"Construction",7.1
"United Kingdom",2003,"Construction",7.3
"United Kingdom",2004,"Construction",7.4
"United Kingdom",2005,"Construction",7.5
"United Kingdom",2006,"Construction",7.6
"United Kingdom",2007,"Construction",7.7
"United Kingdom",2008,"Construction",7.7
"United Kingdom",2009,"Construction",7.5
"United Kingdom",2010,"Construction",7
"United Kingdom",2011,"Construction",6.9
"United Kingdom",2012,"Construction",6.8
"United Kingdom",2013,"Construction",6.7
"United Kingdom",2014,"Construction",6.8
"United Kingdom",2015,"Construction",6.8
"United Kingdom",2016,"Construction",7
"Austria",1995,"Entertainment, recreation",4.2
"Austria",1996,"Entertainment, recreation",4.2
"Austria",1997,"Entertainment, recreation",4.2
"Austria",1998,"Entertainment, recreation",4.3
"Austria",1999,"Entertainment, recreation",4.3
"Austria",2000,"Entertainment, recreation",4.3
"Austria",2001,"Entertainment, recreation",4.3
"Austria",2002,"Entertainment, recreation",4.3
"Austria",2003,"Entertainment, recreation",4.4
"Austria",2004,"Entertainment, recreation",4.5
"Austria",2005,"Entertainment, recreation",4.5
"Austria",2006,"Entertainment, recreation",4.4
"Austria",2007,"Entertainment, recreation",4.5
"Austria",2008,"Entertainment, recreation",4.5
"Austria",2009,"Entertainment, recreation",4.6
"Austria",2010,"Entertainment, recreation",4.7
"Austria",2011,"Entertainment, recreation",4.6
"Austria",2012,"Entertainment, recreation",4.7
"Austria",2013,"Entertainment, recreation",4.7
"Austria",2014,"Entertainment, recreation",4.8
"Austria",2015,"Entertainment, recreation",4.8
"Austria",2016,"Entertainment, recreation",4.8
"Belgium",1995,"Entertainment, recreation",4.9
"Belgium",1996,"Entertainment, recreation",4.9
"Belgium",1997,"Entertainment, recreation",4.9
"Belgium",1998,"Entertainment, recreation",4.9
"Belgium",1999,"Entertainment, recreation",4.9
"Belgium",2000,"Entertainment, recreation",4.9
"Belgium",2001,"Entertainment, recreation",4.8
"Belgium",2002,"Entertainment, recreation",4.9
"Belgium",2003,"Entertainment, recreation",4.9
"Belgium",2004,"Entertainment, recreation",5
"Belgium",2005,"Entertainment, recreation",4.9
"Belgium",2006,"Entertainment, recreation",4.8
"Belgium",2007,"Entertainment, recreation",4.6
"Belgium",2008,"Entertainment, recreation",4.5
"Belgium",2009,"Entertainment, recreation",4.5
"Belgium",2010,"Entertainment, recreation",4.4
"Belgium",2011,"Entertainment, recreation",4.3
"Belgium",2012,"Entertainment, recreation",4.4
"Belgium",2013,"Entertainment, recreation",4.3
"Belgium",2014,"Entertainment, recreation",4.3
"Belgium",2015,"Entertainment, recreation",4.3
"Belgium",2016,"Entertainment, recreation",4.3
"Bulgaria",1995,"Entertainment, recreation",2.8
"Bulgaria",1996,"Entertainment, recreation",2.8
"Bulgaria",1997,"Entertainment, recreation",2.9
"Bulgaria",1998,"Entertainment, recreation",2.7
"Bulgaria",1999,"Entertainment, recreation",2.8
"Bulgaria",2000,"Entertainment, recreation",1.8
"Bulgaria",2001,"Entertainment, recreation",1.8
"Bulgaria",2002,"Entertainment, recreation",1.9
"Bulgaria",2003,"Entertainment, recreation",2.7
"Bulgaria",2004,"Entertainment, recreation",2.8
"Bulgaria",2005,"Entertainment, recreation",2.7
"Bulgaria",2006,"Entertainment, recreation",2.7
"Bulgaria",2007,"Entertainment, recreation",2.6
"Bulgaria",2008,"Entertainment, recreation",2.4
"Bulgaria",2009,"Entertainment, recreation",2.6
"Bulgaria",2010,"Entertainment, recreation",2.8
"Bulgaria",2011,"Entertainment, recreation",2.8
"Bulgaria",2012,"Entertainment, recreation",2.8
"Bulgaria",2013,"Entertainment, recreation",2.8
"Bulgaria",2014,"Entertainment, recreation",2.9
"Bulgaria",2015,"Entertainment, recreation",2.9
"Bulgaria",2016,"Entertainment, recreation",3
